ID,First Name,Last Name,Position,Worth,Source,Age,Unnamed: 0,Gender,Country,Image
8331,Stefan,Von holtzbrinck,1642.0,1.5 BUSD,Media & Entertainment  ==> publishing,55 years old,1693,M,None,https://specials-images.forbesimg.com/imageserve/4006b43466dcb630d585decf47bbcc89/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=131&cropY2=875
2567,Wang,Wang,1643.0,1.5 BUSD,Real Estate  ==> real estate,54 years old,1694,None,China,https://specials-images.forbesimg.com/imageserve/4006b43466dcb630d585decf47bbcc89/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=131&cropY2=875
7150,Wong,Wong,1644.0,1.5 BUSD,Real Estate  ==> real estate,56 years old,1695,None,None,https://specials-images.forbesimg.com/imageserve/4006b43466dcb630d585decf47bbcc89/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=131&cropY2=875
6610,Ian,Wood,1645.0,1.5 BUSD,Energy  ==> energy services,75 years old,1696,None,None,https://specials-images.forbesimg.com/imageserve/56cc68ace4b062f6b59a5100/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747
7267,Xiao,Xiao,1646.0,1.5 BUSD,Real Estate  ==> real estate,50 years old,1697,Male,None,https://specials-images.forbesimg.com/imageserve/56cc68ace4b062f6b59a5100/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747
6182,Jacky,Xu,1647.0,1.5 BUSD,Fashion & Retail  ==> apparel,46 years old,1698,M,St. Kitts and Nevis,https://specials-images.forbesimg.com/imageserve/56cc68ace4b062f6b59a5100/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747
7616,Zhang,Zhang,1648.0,1.5 BUSD,"Diversified  ==> oil, banking",63 years old,1699,M,None,https://specials-images.forbesimg.com/imageserve/56cc68ace4b062f6b59a5100/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747
7084,Zhang,Zhang,1649.0,1.5 BUSD,Fashion & Retail  ==> e-commerce,45 years old,1700,Male,None,https://specials-images.forbesimg.com/imageserve/5a875da14bbe6f2652f5cc16/416x416.jpg?background=000000&cropX1=790&cropX2=3782&cropY1=244&cropY2=3234
3786,Anu,Aga,1650.0,1.4 BUSD,Construction & Engineering  ==> engineering,75 years old,1701,None,India,https://specials-images.forbesimg.com/imageserve/5a7f0b2fa7ea43169013281b/416x416.jpg?background=000000&cropX1=3&cropX2=174&cropY1=2&cropY2=173
1293,Farkhad,Akhmedov,1651.0,1.4 BUSD,Energy  ==> investments,62 years old,1702,Male,None,https://specials-images.forbesimg.com/imageserve/9a9b8300699e0c4670bb8ac89830b351/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=0&cropY2=741
5672,Alberto,Alcocer,1652.0,1.4 BUSD,Finance and Investments  ==> investments,75 years old,1703,M,None,https://specials-images.forbesimg.com/imageserve/a52ce63776cba920958cb0d7d7ba291e/416x416.jpg?background=000000&cropX1=0&cropX2=1002&cropY1=28&cropY2=1031
1334,Bassam,Alghanim,1653.0,1.4 BUSD,Diversified  ==> diversified,66 years old,1704,M,None,https://specials-images.forbesimg.com/imageserve/71d32e49d176d12876ada8942eec1019/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=60&cropY2=801
1378,Kutayba,Alghanim,1654.0,1.4 BUSD,Diversified  ==> diversified,72 years old,1705,None,None,https://specials-images.forbesimg.com/imageserve/58d3cbeb4bbe6f0e5589280b/416x416.jpg?background=000000&cropX1=0&cropX2=1497&cropY1=57&cropY2=1554
2536,Alexandra,Andresen,1655.0,1.4 BUSD,Diversified  ==> investments,1998,1706,F,Norway,https://specials-images.forbesimg.com/imageserve/58a383764bbe6f0e5586cfc6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=5&cropY2=749
8416,Katharina,Andresen,1656.0,1.4 BUSD,Diversified  ==> investments,1996,1707,F,Norway,https://specials-images.forbesimg.com/imageserve/58a3900f31358e1a35ab63fe/416x416.jpg?background=000000&cropX1=103&cropX2=744&cropY1=93&cropY2=734
2316,Vasily,Anisimov,1657.0,1.4 BUSD,Metals & Mining  ==> real estate,66 years old,1708,None,None,https://specials-images.forbesimg.com/imageserve/5a80c73f4bbe6f2652f540f5/416x416.jpg?background=000000&cropX1=865&cropX2=2746&cropY1=17&cropY2=1897
9723,Mori,Arkin,1658.0,1.4 BUSD,Healthcare  ==> pharmaceuticals,65 years old,1709,M,None,https://specials-images.forbesimg.com/imageserve/8608c40a98b3c1609e133a50d8f0e02b/416x416.jpg?background=000000&cropX1=63&cropX2=640&cropY1=48&cropY2=625
1242,Nigel,Austin,1659.0,1.4 BUSD,Fashion & Retail  ==> retailing,47 years old,1710,M,None,https://specials-images.forbesimg.com/imageserve/591c5aec4bbe6f1b730a5377/416x416.jpg?background=000000&cropX1=414&cropX2=866&cropY1=103&cropY2=555
2112,Krishna,Bangur,1660.0,1.4 BUSD,Manufacturing  ==> graphite electrodes,57 years old,1711,Male,None,https://specials-images.forbesimg.com/imageserve/5a7f29ed4bbe6f2652f52f2f/416x416.jpg?background=000000&cropX1=10&cropX2=358&cropY1=90&cropY2=439
1421,Herb,Chambers,1661.0,1.4 BUSD,Automotive  ==> car dealerships,76 years old,1712,Male,None,https://specials-images.forbesimg.com/imageserve/5601a83fe4b0ffa7afe4f33d/416x416.jpg?background=000000&cropX1=163&cropX2=596&cropY1=124&cropY2=557
1952,R.g.,Chandramogan,1662.0,1.4 BUSD,Food and Beverage  ==> dairy,69 years old,1713,M,India,https://specials-images.forbesimg.com/imageserve/5a8f033d4bbe6f0fa82645d1/416x416.jpg?background=000000&cropX1=178&cropX2=3434&cropY1=600&cropY2=3859
7862,Chang,Chang,1663.0,1.4 BUSD,Service  ==> educational services,67 years old,1714,None,None,https://specials-images.forbesimg.com/imageserve/5b15affa31358e612fbb1f7b/416x416.jpg?background=000000&cropX1=29&cropX2=520&cropY1=47&cropY2=538
5443,Chao,Chao,1664.0,1.4 BUSD,Real Estate  ==> real estate,74 years old,1715,M,None,https://specials-images.forbesimg.com/imageserve/58a094774bbe6f0e55869a51/416x416.jpg?background=000000&cropX1=98&cropX2=744&cropY1=0&cropY2=646
7461,Chen,Chen,1665.0,1.4 BUSD,Logistics  ==> package delivery,42 years old,1716,F,None,https://specials-images.forbesimg.com/imageserve/58a094774bbe6f0e55869a51/416x416.jpg?background=000000&cropX1=98&cropX2=744&cropY1=0&cropY2=646
2359,Chen,Chen,1666.0,1.4 BUSD,Technology  ==> online games,45 years old,1717,Male,None,https://specials-images.forbesimg.com/imageserve/58a094774bbe6f0e55869a51/416x416.jpg?background=000000&cropX1=98&cropX2=744&cropY1=0&cropY2=646
6463,Henry,Cheng,1667.0,1.4 BUSD,Diversified  ==> property,71 years old,1718,None,None,https://specials-images.forbesimg.com/imageserve/5a7e6af931358e4955ad1467/416x416.jpg?background=000000&cropX1=172&cropX2=639&cropY1=1&cropY2=469
3908,Chey,Chey,1668.0,1.4 BUSD,"Technology  ==> computer services, telecom",53 years old,1719,F,None,https://specials-images.forbesimg.com/imageserve/553a472de4b0bacdbd7494b1/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=5&cropY2=745
6783,Chi,Chi,1669.0,1.4 BUSD,Technology  ==> software,47 years old,1720,Male,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a7c866da7ea4316901301c5/416x416.jpg?background=000000&cropX1=2189&cropX2=5760&cropY1=247&cropY2=3816
9335,Chua,Chua,1670.0,1.4 BUSD,Real Estate  ==> real estate,69 years old,1721,M,None,https://specials-images.forbesimg.com/imageserve/596e7c9aa7ea433081d24d7e/416x416.jpg?background=000000&cropX1=6&cropX2=1206&cropY1=60&cropY2=1260
4156,Chung,Chung,1671.0,1.4 BUSD,Fashion & Retail  ==> retail,49 years old,1722,M,None,https://specials-images.forbesimg.com/imageserve/5b15b0e04bbe6f74868b91e2/416x416.jpg?background=000000&cropX1=3&cropX2=1094&cropY1=6&cropY2=1097
3277,Ciputra,Ciputra,1672.0,1.4 BUSD,Real Estate  ==> real estate,86 years old,1723,M,None,https://specials-images.forbesimg.com/imageserve/5a7f6c48a7ea431690132cbe/416x416.jpg?background=000000&cropX1=274&cropX2=2432&cropY1=141&cropY2=2297
7533,Alberto,Cortina,1673.0,1.4 BUSD,Finance and Investments  ==> investments,72 years old,1724,M,None,https://specials-images.forbesimg.com/imageserve/58dac21b31358e58f079d300/416x416.jpg?background=000000&cropX1=0&cropX2=437&cropY1=79&cropY2=516
2303,Robert,Coyiuto,1674.0,1.4 BUSD,Energy  ==> power,65 years old,1725,None,None,https://specials-images.forbesimg.com/imageserve/55d64adae4b0ffa7afe405d7/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791
4379,Maria,Del pino y calvo-sotelo,1675.0,1.4 BUSD,Construction & Engineering  ==> construction,62 years old,1726,None,Spain,https://specials-images.forbesimg.com/imageserve/e16f32e7a5efbd4ac1b94e727f0b236f/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=0&cropY2=743
7792,K.,Dinesh,1676.0,1.4 BUSD,Technology  ==> software services,64 years old,1727,M,India,https://specials-images.forbesimg.com/imageserve/5a7f26fc4bbe6f2652f52ea1/416x416.jpg?background=000000&cropX1=658&cropX2=3247&cropY1=0&cropY2=2586
7069,Du,Du,1677.0,1.4 BUSD,Healthcare  ==> vaccines,54 years old,1728,Male,China,https://specials-images.forbesimg.com/imageserve/5a7f26fc4bbe6f2652f52ea1/416x416.jpg?background=000000&cropX1=658&cropX2=3247&cropY1=0&cropY2=2586
6377,John,Edson,1678.0,1.4 BUSD,Manufacturing  ==> leisure craft,86 years old,1729,None,United States,https://specials-images.forbesimg.com/imageserve/5a90876c31358e79a28a1e2d/416x416.jpg?background=000000&cropX1=509&cropX2=1828&cropY1=155&cropY2=1474
3254,David,Einhorn,1679.0,1.4 BUSD,Finance and Investments  ==> hedge funds,49 years old,1730,M,None,https://specials-images.forbesimg.com/imageserve/5a907d4a4bbe6f0fa82666a5/416x416.jpg?background=000000&cropX1=817&cropX2=2143&cropY1=29&cropY2=1354
9709,Bob,Ell,1680.0,1.4 BUSD,Construction & Engineering  ==> real estate,73 years old,1731,M,None,https://specials-images.forbesimg.com/imageserve/6ba47ffb154fe985d9e2b4c505adf7a7/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=292&cropY2=1036
8895,Gary,Fegel,1681.0,1.4 BUSD,"Metals & Mining  ==> commodities, investments",44 years old,1732,M,None,https://specials-images.forbesimg.com/imageserve/55006594e4b095aa68c82ad0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=11&cropY2=755
7153,Victor,Fung,1682.0,1.4 BUSD,Logistics  ==> trading company,72 years old,1733,M,None,https://specials-images.forbesimg.com/imageserve/55fb1c87e4b0ffa7afe4b5ef/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=282&cropY2=1026
7333,William,Fung,1683.0,1.4 BUSD,Fashion & Retail  ==> sourcing,69 years old,1734,M,Hong Kong,https://specials-images.forbesimg.com/imageserve/589f7049a7ea431f32194c0a/416x416.jpg?background=000000&cropX1=108&cropX2=630&cropY1=309&cropY2=831
2787,Alan,Gerry,1684.0,1.4 BUSD,Media & Entertainment  ==> cable television,89 years old,1735,Male,None,https://specials-images.forbesimg.com/imageserve/e520ca6f0acfc9c577cccce57d14dddf/416x416.jpg?background=000000&cropX1=0&cropX2=2336&cropY1=275&cropY2=2613
3032,Balkrishan,Goenka,1685.0,1.4 BUSD,Manufacturing  ==> textiles,51 years old,1736,None,None,https://specials-images.forbesimg.com/imageserve/55f8ca6be4b0ffa7afe49fbf/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=2&cropY2=745
1688,Polys,Haji-ioannou,1686.0,1.4 BUSD,Service  ==> EasyJet,58 years old,1737,Male,None,https://specials-images.forbesimg.com/imageserve/55f8ca6be4b0ffa7afe49fbf/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=2&cropY2=745
7300,Mehmet,Hattat,1687.0,1.4 BUSD,Diversified  ==> diversified,72 years old,1738,M,None,https://specials-images.forbesimg.com/imageserve/6a5d969225b243a7b1ff472d30df6cff/416x416.jpg?background=000000&cropX1=69&cropX2=660&cropY1=169&cropY2=760
7955,J.,Hill,1688.0,1.4 BUSD,Finance and Investments  ==> investments,70 years old,1739,Male,None,https://specials-images.forbesimg.com/imageserve/5a908f074bbe6f0fa82668a3/416x416.jpg?background=000000&cropX1=1033&cropX2=1968&cropY1=144&cropY2=1080
1288,Eduardo,Hochschild,1689.0,1.4 BUSD,Metals & Mining  ==> mining,54 years old,1740,M,None,https://specials-images.forbesimg.com/imageserve/58a249324bbe6f0e5586b966/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=32&cropY2=776
8272,Hoi,Hoi,1690.0,1.4 BUSD,Real Estate  ==> real estate,65 years old,1741,M,None,https://specials-images.forbesimg.com/imageserve/58a249324bbe6f0e5586b966/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=32&cropY2=776
5964,Hur,Hur,1691.0,1.4 BUSD,"Food and Beverage  ==> bakeries, fast food",69 years old,1742,M,None,https://specials-images.forbesimg.com/imageserve/58f8e36231358e58f07a994b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=90&cropY2=833
3024,George,Joseph,1692.0,1.4 BUSD,Finance and Investments  ==> insurance,96 years old,1743,M,United States,https://specials-images.forbesimg.com/imageserve/f8b168c4a7bfccd92602385364f691b7/416x416.jpg?background=000000&cropX1=106&cropX2=641&cropY1=68&cropY2=603
4772,Ronald,Joyce,1693.0,1.4 BUSD,Food and Beverage  ==> coffee chain,87 years old,1744,M,None,https://specials-images.forbesimg.com/imageserve/0db819f7289a271d3db827cc74b82440/416x416.jpg?background=000000&cropX1=56&cropX2=539&cropY1=155&cropY2=638
9003,T.s.,Kalyanaraman,1694.0,1.4 BUSD,Fashion & Retail  ==> jewelry,71 years old,1745,None,None,https://specials-images.forbesimg.com/imageserve/eddd809b5b22eb4f427650c5fdfe7542/416x416.jpg?background=000000&cropX1=32&cropX2=705&cropY1=122&cropY2=796
9200,Nimesh,Kampani,1695.0,1.4 BUSD,Finance and Investments  ==> investment banking,71 years old,1746,M,None,https://specials-images.forbesimg.com/imageserve/5a7f3d1c31358e4955ad1a6b/416x416.jpg?background=000000&cropX1=990&cropX2=2364&cropY1=46&cropY2=1420
5547,Eugene,Kaspersky,1696.0,1.4 BUSD,Technology  ==> software,52 years old,1747,None,None,https://specials-images.forbesimg.com/imageserve/5a80a3e131358e4955ad2ac7/416x416.jpg?background=000000&cropX1=521&cropX2=3119&cropY1=1171&cropY2=3771
9560,Viktor,Kharitonin,1697.0,1.4 BUSD,Healthcare  ==> pharmaceuticals,45 years old,1748,M,None,https://specials-images.forbesimg.com/imageserve/5a80c7da31358e4955ad2c92/416x416.jpg?background=000000&cropX1=407&cropX2=1611&cropY1=274&cropY2=1479
6428,Pyotr,Kondrashev,1698.0,1.4 BUSD,Manufacturing  ==> investments,68 years old,1749,Male,Russia,https://specials-images.forbesimg.com/imageserve/58a26ad4a7ea431f3219745b/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792
1012,Yuri,Kovalchuk,1699.0,1.4 BUSD,"Finance and Investments  ==> banking, insurance, media",66 years old,1750,M,Russia,https://specials-images.forbesimg.com/imageserve/c4c9576de7cabcb986363f5b2963c9e5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=27&cropY2=771
2592,Kagemasa,Kozuki,1700.0,1.4 BUSD,Technology  ==> video games,77 years old,1751,M,None,https://specials-images.forbesimg.com/imageserve/551ad3a9e4b0ffa93fd2676a/416x416.jpg?background=000000&cropX1=29&cropX2=738&cropY1=31&cropY2=740
8874,Michael,Krasny,1701.0,1.4 BUSD,Technology  ==> retail,64 years old,1752,M,USA,https://specials-images.forbesimg.com/imageserve/066ddf8d15e970b7c5b17d2962ac0b16/416x416.jpg?background=000000&cropX1=0&cropX2=788&cropY1=27&cropY2=815
5829,James,Leininger,1702.0,1.4 BUSD,Healthcare  ==> medical products,73 years old,1753,None,None,https://specials-images.forbesimg.com/imageserve/041a945d6f58b58c25ed00c227dde161/416x416.jpg?background=000000&cropX1=35&cropX2=718&cropY1=92&cropY2=775
2542,Li,Li,1703.0,1.4 BUSD,Automotive  ==> auto dealerships,54 years old,1754,M,None,https://specials-images.forbesimg.com/imageserve/041a945d6f58b58c25ed00c227dde161/416x416.jpg?background=000000&cropX1=35&cropX2=718&cropY1=92&cropY2=775
3322,Li,Li,1704.0,1.4 BUSD,Manufacturing  ==> lithium,50 years old,1755,M,None,https://specials-images.forbesimg.com/imageserve/041a945d6f58b58c25ed00c227dde161/416x416.jpg?background=000000&cropX1=35&cropX2=718&cropY1=92&cropY2=775
3267,Liu,Liu,1705.0,1.4 BUSD,Technology  ==> Manufacturing,64 years old,1756,None,Taiwan,https://specials-images.forbesimg.com/imageserve/594c19bb4bbe6f18d786e76c/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=69&cropY2=810
9543,Anatoly,Lomakin,1706.0,1.4 BUSD,Metals & Mining  ==> investments,65 years old,1757,None,None,https://specials-images.forbesimg.com/imageserve/591833ed1fba28af6faa0f802f51940a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=50&cropY2=791
5409,Ma,Ma,1707.0,1.4 BUSD,Fashion & Retail  ==> fashion retail,50 years old,1758,Male,China,https://specials-images.forbesimg.com/imageserve/591833ed1fba28af6faa0f802f51940a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=50&cropY2=791
1481,Gary,Magness,1708.0,1.4 BUSD,"Media & Entertainment  ==> cable TV, investments",64 years old,1759,M,USA,https://specials-images.forbesimg.com/imageserve/5a908db831358e79a28a1ed8/416x416.jpg?background=000000&cropX1=480&cropX2=1667&cropY1=120&cropY2=1308
1154,Youssef,Mansour,1709.0,1.4 BUSD,Diversified  ==> diversified,73 years old,1760,Male,None,https://specials-images.forbesimg.com/imageserve/72835a43efc192956271eb1c1b055490/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=50&cropY2=794
1895,Strive,Masiyiwa,1710.0,1.4 BUSD,Telecom  ==> telecom,57 years old,1761,None,None,https://specials-images.forbesimg.com/imageserve/5a81377731358e4955ad31f4/416x416.jpg?background=000000&cropX1=1074&cropX2=3674&cropY1=63&cropY2=2661
2398,Dariusz,Milek,1711.0,1.4 BUSD,"Fashion & Retail  ==> real estate, retail",50 years old,1762,Male,None,https://specials-images.forbesimg.com/imageserve/5a81377731358e4955ad31f4/416x416.jpg?background=000000&cropX1=1074&cropX2=3674&cropY1=63&cropY2=2661
7935,Nan,Nan,1712.0,1.4 BUSD,Manufacturing  ==> power equipment,54 years old,1763,Male,None,https://specials-images.forbesimg.com/imageserve/56290bf2e4b0ffa7afe625bf/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=377&cropY2=1120
1298,Dinesh,Nandwana,1713.0,1.4 BUSD,Technology  ==> software services,55 years old,1764,M,India,https://specials-images.forbesimg.com/imageserve/5a7f1b6b31358e4955ad186c/416x416.jpg?background=000000&cropX1=7&cropX2=2978&cropY1=156&cropY2=3129
6982,Oei,Oei,1714.0,1.4 BUSD,Finance and Investments  ==> investments,70 years old,1765,None,None,https://specials-images.forbesimg.com/imageserve/57a0c36b4bbe6f11ca506817/416x416.jpg?background=000000&cropX1=0&cropX2=686&cropY1=2&cropY2=688
4920,Rubens,Ometto silveira mello,1715.0,1.4 BUSD,"Energy  ==> sugar, ethanol",68 years old,1766,None,None,https://specials-images.forbesimg.com/imageserve/5a7b99144bbe6f2652f4f1ec/416x416.jpg?background=000000&cropX1=2137&cropX2=5492&cropY1=24&cropY2=3377
7048,Ou,Ou,1716.0,1.4 BUSD,Real Estate  ==> real estate,69 years old,1767,M,None,https://specials-images.forbesimg.com/imageserve/5a7b99144bbe6f2652f4f1ec/416x416.jpg?background=000000&cropX1=2137&cropX2=5492&cropY1=24&cropY2=3377
8659,Markus,Persson,1717.0,1.4 BUSD,Media & Entertainment  ==> computer games,39 years old,1768,M,None,https://specials-images.forbesimg.com/imageserve/5a8120c84bbe6f2652f545eb/416x416.jpg?background=000000&cropX1=3&cropX2=1344&cropY1=9&cropY2=1349
6366,Victor,Pinchuk,1718.0,1.4 BUSD,"Metals & Mining  ==> steel pipes, diversified",57 years old,1769,M,None,https://specials-images.forbesimg.com/imageserve/5a814f004bbe6f2652f54790/416x416.jpg?background=000000&cropX1=17&cropX2=2820&cropY1=120&cropY2=2926
1710,Alberto,Prada,1719.0,1.4 BUSD,Fashion & Retail  ==> luxury goods,,1770,None,Italy,https://specials-images.forbesimg.com/imageserve/5a814f004bbe6f2652f54790/416x416.jpg?background=000000&cropX1=17&cropX2=2820&cropY1=120&cropY2=2926
2906,Marina,Prada,1720.0,1.4 BUSD,Fashion & Retail  ==> luxury goods,,1771,Female,None,https://specials-images.forbesimg.com/imageserve/5a7f97da31358e4955ad1e5c/416x416.jpg?background=000000&cropX1=131&cropX2=1695&cropY1=72&cropY2=1636
8945,Forrest,Preston,1721.0,1.4 BUSD,Healthcare  ==> health care,85 years old,1772,None,United States,https://specials-images.forbesimg.com/imageserve/580f60ee31358e2383160e88/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=100&cropY2=844
4394,Jerry,Reinsdorf,1722.0,1.4 BUSD,Sports  ==> sports teams,82 years old,1773,M,United States,https://specials-images.forbesimg.com/imageserve/5a908704a7ea434a0c2720b7/416x416.jpg?background=000000&cropX1=1183&cropX2=2387&cropY1=725&cropY2=1930
5001,Fernando,Roig,1723.0,1.4 BUSD,Fashion & Retail  ==> supermarkets,70 years old,1774,M,Spain,https://specials-images.forbesimg.com/imageserve/5a810d5b4bbe6f2652f54498/416x416.jpg?background=000000&cropX1=297&cropX2=1859&cropY1=173&cropY2=1734
6409,Subhash,Runwal,1724.0,1.4 BUSD,Real Estate  ==> real estate,75 years old,1775,M,None,https://specials-images.forbesimg.com/imageserve/b6a4b0d26940920c26d510c6ec17bbf6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=108&cropY2=852
8400,Yoshiyuki,Sankai,1725.0,1.4 BUSD,Technology  ==> robotics,59 years old,1776,M,None,https://specials-images.forbesimg.com/imageserve/5ac25818a7ea432fbc1dc9bf/416x416.jpg?background=000000&cropX1=1291&cropX2=2908&cropY1=1051&cropY2=2667
2792,Kirill,Shamalov,1726.0,1.4 BUSD,Energy  ==> petrochemicals,1983,1777,M,None,https://specials-images.forbesimg.com/imageserve/5a80a9b54bbe6f2652f53e96/416x416.jpg?background=000000&cropX1=769&cropX2=3201&cropY1=0&cropY2=2432
7389,Shin,Shin,1727.0,1.4 BUSD,Fashion & Retail  ==> retail,63 years old,1778,None,South Korea,https://specials-images.forbesimg.com/imageserve/5b15b3cba7ea436b547f617f/416x416.jpg?background=000000&cropX1=265&cropX2=1438&cropY1=0&cropY2=1172
9576,Evgeny,Shvidler,1728.0,1.4 BUSD,"Energy  ==> oil & gas, investments",54 years old,1779,M,None,https://specials-images.forbesimg.com/imageserve/56d0cda7e4b0c144a7f65cb5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792
4271,Jasminder,Singh,1729.0,1.4 BUSD,Real Estate  ==> hotels,67 years old,1780,Male,None,https://specials-images.forbesimg.com/imageserve/8fb4b0d6a42a8185e60bd39594b5f2e6/416x416.jpg?background=000000&cropX1=143&cropX2=676&cropY1=8&cropY2=541
1805,Martua,Sitorus,1730.0,1.4 BUSD,Manufacturing  ==> palm oil,58 years old,1781,M,None,https://specials-images.forbesimg.com/imageserve/5834b29931358e698ada7d4b/416x416.jpg?background=000000&cropX1=50&cropX2=668&cropY1=53&cropY2=672
1295,Peter,Sperling,1731.0,1.4 BUSD,Service  ==> education,58 years old,1782,M,None,https://specials-images.forbesimg.com/imageserve/91f3da758eeea38c95c76fe1260352d0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=0&cropY2=744
9772,Jerzy,Starak,1732.0,1.4 BUSD,Healthcare  ==> pharmaceuticals,70 years old,1783,M,Poland,https://specials-images.forbesimg.com/imageserve/5a8715d131358e4955ada12a/416x416.jpg?background=000000&cropX1=125&cropX2=1118&cropY1=139&cropY2=1133
6126,Manny,Stul,1733.0,1.4 BUSD,Manufacturing  ==> toys,69 years old,1784,M,None,https://specials-images.forbesimg.com/imageserve/58af90e5a7ea431f321a124b/416x416.jpg?background=000000&cropX1=196&cropX2=486&cropY1=340&cropY2=630
6951,Su,Su,1734.0,1.4 BUSD,Real Estate  ==> real estate,63 years old,1785,M,People's Republic of China,https://specials-images.forbesimg.com/imageserve/58af90e5a7ea431f321a124b/416x416.jpg?background=000000&cropX1=196&cropX2=486&cropY1=340&cropY2=630
9795,Fuat,Tosyali,1735.0,1.4 BUSD,Metals & Mining  ==> steel,55 years old,1786,M,Turkey,https://specials-images.forbesimg.com/imageserve/58af90e5a7ea431f321a124b/416x416.jpg?background=000000&cropX1=196&cropX2=486&cropY1=340&cropY2=630
2726,Kenny,Troutt,1736.0,1.4 BUSD,Telecom  ==> telecom,70 years old,1787,None,None,https://specials-images.forbesimg.com/imageserve/b491c82df35b9f005aeda31736537e21/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=98&cropY2=842
9511,Rufino,Vigil gonzalez,1737.0,1.4 BUSD,Metals & Mining  ==> steel,70 years old,1788,M,None,https://specials-images.forbesimg.com/imageserve/442e1e3ce8c058cb0c8d31e6555c38df/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=110&cropY2=854
3937,Wang,Wang,1738.0,1.4 BUSD,Automotive  ==> auto parts,48 years old,1789,None,People's Republic of China,https://specials-images.forbesimg.com/imageserve/442e1e3ce8c058cb0c8d31e6555c38df/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=110&cropY2=854
4140,Wang,Wang,1739.0,1.4 BUSD,Telecom  ==> telecom services,45 years old,1790,M,China,https://specials-images.forbesimg.com/imageserve/58864f9c5ce6b0e1785051fdc8c26f09/416x416.jpg?background=000000&cropX1=6&cropX2=740&cropY1=153&cropY2=888
3856,Wang,Wang,1740.0,1.4 BUSD,Diversified  ==> conglomerate,48 years old,1791,M,China,https://specials-images.forbesimg.com/imageserve/5a7cf9434bbe6f2652f510e6/416x416.jpg?background=000000&cropX1=1931&cropX2=3868&cropY1=662&cropY2=2598
4193,Dan,Wilks,1741.0,1.4 BUSD,Energy  ==> natural gas,62 years old,1792,M,None,https://specials-images.forbesimg.com/imageserve/8fc970638be98f55b64ae148840cddad/416x416.jpg?background=000000&cropX1=106&cropX2=726&cropY1=48&cropY2=668
8614,Farris,Wilks,1742.0,1.4 BUSD,Energy  ==> natural gas,66 years old,1793,Male,None,https://specials-images.forbesimg.com/imageserve/5a871699a7ea43169013aedf/416x416.jpg?background=000000&cropX1=74&cropX2=547&cropY1=85&cropY2=559
7840,Thomas,Wu,1743.0,1.4 BUSD,Finance and Investments  ==> finance,68 years old,1794,M,None,https://specials-images.forbesimg.com/imageserve/57769e7931358e0aa22dc537/416x416.jpg?background=000000&cropX1=90&cropX2=613&cropY1=56&cropY2=580
6892,Yi,Yi,1744.0,1.4 BUSD,Technology  ==> software,47 years old,1795,M,China,https://specials-images.forbesimg.com/imageserve/57769e7931358e0aa22dc537/416x416.jpg?background=000000&cropX1=90&cropX2=613&cropY1=56&cropY2=580
5623,Yuan,Yuan,1745.0,1.4 BUSD,Manufacturing  ==> metal processing,67 years old,1796,Male,None,https://specials-images.forbesimg.com/imageserve/57769e7931358e0aa22dc537/416x416.jpg?background=000000&cropX1=90&cropX2=613&cropY1=56&cropY2=580
