ID,Position,Worth,First Name,Last Name,Age,Gender_cat,Source,Country,Image,Nationality,name,country
8968,54,19.9 BUSD,Elon,Musk,46,Not Available,Automotive  ==> Tesla Motors,USA,https://specials-images.forbesimg.com/imageserve/5a8d90fd4bbe6f2652f61c15/416x416.jpg?background=000000&cropX1=0&cropX2=1999&cropY1=159&cropY2=2159,,Elon Musk,United States
3450,55,19.5 BUSD,Hinduja,Hinduja,0,Male,Diversified  ==> diversified,United Kingdom,https://specials-images.forbesimg.com/imageserve/5a8159ea4bbe6f2652f547d4/416x416.jpg?background=000000&cropX1=1029&cropX2=3189&cropY1=6&cropY2=2165,,Hinduja family,United Kingdom
5827,56,19.5 BUSD,Tadashi,Yanai,69,Not Available,Fashion & Retail  ==> fashion retail,Japan,https://specials-images.forbesimg.com/imageserve/5ac24e1ca7ea432fbc1dc7fa/416x416.jpg?background=000000&cropX1=874&cropX2=2885&cropY1=491&cropY2=2501,,Tadashi Yanai,Japan
9131,57,19.1 BUSD,Vladimir,Lisin,62,Male,"Metals & Mining  ==> steel, transport",Russia,https://specials-images.forbesimg.com/imageserve/5a80c93d31358e4955ad2cb5/416x416.jpg?background=000000&cropX1=9&cropX2=1871&cropY1=148&cropY2=2012,,Vladimir Lisin,Russia
8944,58,18.8 BUSD,Laurene,Powell jobs,54,Female,"Philanthropy/NGO  ==> Apple, Disney",United States,https://specials-images.forbesimg.com/imageserve/5a270a504bbe6f37e65991c9/416x416.jpg?background=000000&cropX1=1150&cropX2=4486&cropY1=0&cropY2=3333,,Laurene Powell Jobs,United States
7060,59,18.8 BUSD,Azim,Premji,72,Male,Technology  ==> software services,India,https://specials-images.forbesimg.com/imageserve/5a7f0e8231358e4955ad1813/416x416.jpg?background=000000&cropX1=979&cropX2=3562&cropY1=11&cropY2=2592,,Azim Premji,India
6071,60,18.7 BUSD,Alexey,Mordashov,52,Male,"Metals & Mining  ==> steel, investments",Russia,https://specials-images.forbesimg.com/imageserve/5a808e7a4bbe6f2652f53d31/416x416.jpg?background=000000&cropX1=846&cropX2=3515&cropY1=0&cropY2=2667,,Alexey Mordashov,Russia
7377,61,18.6 BUSD,Lee,Lee,76,Male,Diversified  ==> Samsung,South Korea,https://specials-images.forbesimg.com/imageserve/58f8d8e84bbe6f1aff4612ef/416x416.jpg?background=000000&cropX1=0&cropX2=705&cropY1=31&cropY2=737,,Lee Kun-Hee,South Korea
1002,62,18.5 BUSD,Lakshmi,Mittal,68,Male,Metals & Mining  ==> steel,India,https://specials-images.forbesimg.com/imageserve/59cbfbf5a7ea434a34f46a72/416x416.jpg?background=000000&cropX1=15&cropX2=2362&cropY1=10&cropY2=2359,,Lakshmi Mittal,India
9979,63,18.2 BUSD,Wang,Wang,48,Male,Service  ==> package delivery,China,https://specials-images.forbesimg.com/imageserve/5a7cf9f7a7ea431690130d30/416x416.jpg?background=000000&cropX1=1243&cropX2=2927&cropY1=150&cropY2=1834,,Wang Wei,China
5075,64,18.0 BUSD,Leonid,Mikhelson,62,Male,"Energy  ==> gas, chemicals",Russia,https://specials-images.forbesimg.com/imageserve/5a80ab314bbe6f2652f53efa/416x416.jpg?background=000000&cropX1=654&cropX2=3172&cropY1=5&cropY2=2522,,Leonid Mikhelson,Russia
1104,65,17.9 BUSD,Charoen,Sirivadhanabhakdi,74,Male,"Food and Beverage  ==> drinks, real estate",Thailand,https://specials-images.forbesimg.com/imageserve/58a2956ca7ea431f321976b1/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=85&cropY2=829,,Charoen Sirivadhanabhakdi,Thailand
7817,66,17.8 BUSD,Pallonji,Mistry,89,Male,Construction & Engineering  ==> construction,Ireland,https://specials-images.forbesimg.com/imageserve/222dbe79a423261046cbdb42ac70e16b/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=3&cropY2=744,,Pallonji Mistry,Ireland
4596,67,17.7 BUSD,Ray,Dalio,68,Male,Finance and Investments  ==> hedge funds,United States,https://specials-images.forbesimg.com/imageserve/5ac959f74bbe6f2310f1e05c/416x416.jpg?background=000000&cropX1=777&cropX2=3143&cropY1=114&cropY2=2478,,Ray Dalio,United States
2325,68,17.5 BUSD,Takemitsu,Takizaki,73,Male,Manufacturing  ==> sensors,Japan,https://specials-images.forbesimg.com/imageserve/5a0a24205655325303469e7ab36397dc/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=116&cropY2=860,,Takemitsu Takizaki,Japan
5306,69,17.4 BUSD,William,Ding,46,Male,Technology  ==> online games,China,https://specials-images.forbesimg.com/imageserve/5a7d09364bbe6f2652f51155/416x416.jpg?background=000000&cropX1=4&cropX2=1672&cropY1=396&cropY2=2063,,William Ding,China
5529,70,17.4 BUSD,R.,Hartono,77,Male,"Finance and Investments  ==> banking, tobacco",Indonesia,https://specials-images.forbesimg.com/imageserve/b8d46ef97d58d450be629bd0fddc9a6e/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=10&cropY2=754,,R. Budi Hartono,Indonesia
1783,71,17.4 BUSD,Gina,Rinehart,64,Female,Metals & Mining  ==> mining,Australia,https://specials-images.forbesimg.com/imageserve/59f73f7831358e542c046b65/416x416.jpg?background=000000&cropX1=211&cropX2=1123&cropY1=82&cropY2=995,,Gina Rinehart,Australia
3712,72,17.3 BUSD,German,Larrea mota velasco,64,Male,Metals & Mining  ==> mining,Mexico,https://specials-images.forbesimg.com/imageserve/597a47174bbe6f3eb800b6b8/416x416.jpg?background=000000&cropX1=1901&cropX2=3603&cropY1=368&cropY2=2069,,German Larrea Mota Velasco,Mexico
5531,73,16.8 BUSD,Carl,Icahn,82,Male,Finance and Investments  ==> investments,United States,https://specials-images.forbesimg.com/imageserve/57e5739ca7ea430a8a1a2b8f/416x416.jpg?background=000000&cropX1=74&cropX2=744&cropY1=74&cropY2=744,,Carl Icahn,United States
6770,74,16.8 BUSD,Stefan,Persson,70,Not Available,Fashion & Retail  ==> H&M,Sweden,https://specials-images.forbesimg.com/imageserve/5a8121d54bbe6f2652f545f0/416x416.jpg?background=000000&cropX1=599&cropX2=2597&cropY1=15&cropY2=2015,,Stefan Persson,Sweden
5569,75,16.7 BUSD,Michael,Hartono,78,Not Available,"Manufacturing  ==> banking, tobacco",Indonesia,https://specials-images.forbesimg.com/imageserve/5a8121d54bbe6f2652f545f0/416x416.jpg?background=000000&cropX1=599&cropX2=2597&cropY1=15&cropY2=2015,,Michael Hartono,Indonesia
7673,76,16.7 BUSD,Joseph,Lau,66,Male,Real Estate  ==> real estate,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a7e6ca6a7ea431690132547/416x416.jpg?background=000000&cropX1=125&cropX2=1076&cropY1=81&cropY2=1033,,Joseph Lau,Hong Kong
3303,77,16.5 BUSD,Thomas,Kwok,0,Male,Real Estate  ==> real estate,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a579cfd4bbe6f2652f2517c/416x416.jpg?background=000000&cropX1=152&cropX2=1061&cropY1=6&cropY2=915,,Thomas & Raymond Kwok,Hong Kong
9414,78,16.4 BUSD,Vagit,Alekperov,67,Male,Energy  ==> oil,Russia,https://specials-images.forbesimg.com/imageserve/5a80c400a7ea431690133cb7/416x416.jpg?background=000000&cropX1=481&cropX2=2139&cropY1=0&cropY2=1658,,Vagit Alekperov,Russia
3173,79,16.4 BUSD,James,Ratcliffe,65,Male,Manufacturing  ==> chemicals,United Kingdom,https://specials-images.forbesimg.com/imageserve/5a815b254bbe6f2652f547e0/416x416.jpg?background=000000&cropX1=252&cropX2=2046&cropY1=814&cropY2=2608,,James Ratcliffe,United Kingdom
6648,80,16.3 BUSD,Donald,Bren,86,Not Available,Real Estate  ==> real estate,United States,https://specials-images.forbesimg.com/imageserve/57e575c94bbe6f24d1f891ce/416x416.jpg?background=000000&cropX1=126&cropX2=651&cropY1=31&cropY2=556,,Donald Bren,United States
5914,81,16.3 BUSD,Iris,Fontbona,75,Female,Metals & Mining  ==> mining,Chile,https://specials-images.forbesimg.com/imageserve/57e575c94bbe6f24d1f891ce/416x416.jpg?background=000000&cropX1=126&cropX2=651&cropY1=31&cropY2=556,,Iris Fontbona,Chile
5549,82,16.0 BUSD,Gennady,Timchenko,65,Male,"Energy  ==> oil, gas",Russia,https://specials-images.forbesimg.com/imageserve/5a80a596a7ea431690133b09/416x416.jpg?background=000000&cropX1=5&cropX2=2533&cropY1=460&cropY2=2990,,Gennady Timchenko,Russia
7352,83,15.9 BUSD,Abigail,Johnson,56,Not Available,Finance and Investments  ==> money management,United States,https:http://specials-images.forbesimg.com/imageserve/57e570c54bbe6f24d1f891b6/416x416.jpg?background=000000&cropX1=63&cropX2=615&cropY1=68&cropY2=621,,Abigail Johnson,United States
1949,84,15.9 BUSD,Vladimir,Potanin,57,Not Available,Metals & Mining  ==> metals,Russia,https://specials-images.forbesimg.com/imageserve/5a80c98d31358e4955ad2cc0/416x416.jpg?background=000000&cropX1=75&cropX2=2250&cropY1=5&cropY2=2181,,Vladimir Potanin,Russia
5249,85,15.9 BUSD,Lukas,Walton,30,Male,Fashion & Retail  ==> Walmart,United States,https://specials-images.forbesimg.com/imageserve/5a80c98d31358e4955ad2cc0/416x416.jpg?background=000000&cropX1=75&cropX2=2250&cropY1=5&cropY2=2181,,Lukas Walton,United States
7180,86,15.8 BUSD,Charlene,De carvalho-heineken,63,Not Available,Food and Beverage  ==> Heineken,Netherlands,https://specials-images.forbesimg.com/imageserve/5a7fd414a7ea4316901331b7/416x416.jpg?background=000000&cropX1=0&cropX2=3280&cropY1=887&cropY2=4168,,Charlene de Carvalho-Heineken,Netherlands
4310,87,15.6 BUSD,Zhang,Zhang,46,Male,Technology  ==> internet media,China,https://specials-images.forbesimg.com/imageserve/8c2c90c2667221740e4fe57cde754bf8/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=18&cropY2=762,,Zhang Zhidong,China
2293,88,15.5 BUSD,Petr,Kellner,54,Male,Finance and Investments  ==> banking,Czech Republic,https://specials-images.forbesimg.com/imageserve/4023ab5df9aad04f544e7dfde9031598/416x416.jpg?background=000000&cropX1=32&cropX2=723&cropY1=3&cropY2=694,,Petr Kellner,Czech Republic
2234,89,15.5 BUSD,Andrey,Melnichenko,46,Not Available,"Energy  ==> coal, fertilizers",Russia,https://specials-images.forbesimg.com/imageserve/5a809da44bbe6f2652f53def/416x416.jpg?background=000000&cropX1=651&cropX2=3302&cropY1=6&cropY2=2656,,Andrey Melnichenko,Russia
4298,90,15.5 BUSD,David,Reuben,0,Not Available,"Real Estate  ==> investments, real estate",United Kingdom,https://specials-images.forbesimg.com/imageserve/58ee56d9a7ea437ada262e00/416x416.jpg?background=000000&cropX1=253&cropX2=1732&cropY1=64&cropY2=1543,,David & Simon Reuben,United Kingdom
9360,91,15.3 BUSD,Klaus-michael,Kuehne,81,Male,Logistics  ==> shipping,Germany,https://specials-images.forbesimg.com/imageserve/5a7e288b31358e4955ad1159/416x416.jpg?background=000000&cropX1=2640&cropX2=4000&cropY1=400&cropY2=1760,,Klaus-Michael Kuehne,Germany
9765,92,15.3 BUSD,Li,Li,55,Not Available,Automotive  ==> automobiles,China,https://specials-images.forbesimg.com/imageserve/5a7ccad231358e4955acf931/416x416.jpg?background=000000&cropX1=488&cropX2=1703&cropY1=161&cropY2=1377,,Li Shufu,China
7870,93,15.1 BUSD,Mikhail,Fridman,54,Male,"Energy  ==> oil, banking, telecom",Russia,https://specials-images.forbesimg.com/imageserve/5a80ac47a7ea431690133b64/416x416.jpg?background=000000&cropX1=534&cropX2=3793&cropY1=7&cropY2=3263,,Mikhail Fridman,Russia
3812,94,15.0 BUSD,Rupert,Murdoch,87,Not Available,"Media & Entertainment  ==> newspapers, TV network",United States,https://specials-images.forbesimg.com/imageserve/5a8d934d4bbe6f2652f61c74/416x416.jpg?background=000000&cropX1=0&cropX2=1559&cropY1=81&cropY2=1639,,Rupert Murdoch,United States
1635,95,14.9 BUSD,Dhanin,Chearavanont,79,Not Available,Diversified  ==> diversified,Thailand,https://specials-images.forbesimg.com/imageserve/58accecd4bbe6f0e55874019/416x416.jpg?background=000000&cropX1=61&cropX2=684&cropY1=226&cropY2=850,,Dhanin Chearavanont,Thailand
2436,96,14.8 BUSD,Robert,Kuok,94,Male,"Diversified  ==> palm oil, shipping, property",Malaysia,https://specials-images.forbesimg.com/imageserve/4f21e64d970512f81a766649fb072f0d/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,,Robert Kuok,Malaysia
5369,97,14.7 BUSD,Emmanuel,Besnier,47,Male,Food and Beverage  ==> cheese,France,https://specials-images.forbesimg.com/imageserve/4f21e64d970512f81a766649fb072f0d/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,,Emmanuel Besnier,France
1811,98,14.6 BUSD,Shiv,Nadar,72,Male,Technology  ==> software services,India,https://specials-images.forbesimg.com/imageserve/37d84982997cb979720fb6f28fa88067/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=111&cropY2=855,,Shiv Nadar,India
7604,99,14.4 BUSD,Viktor,Vekselberg,61,Male,"Energy  ==> metals, energy",Russia,https://specials-images.forbesimg.com/imageserve/5a80c89231358e4955ad2ca8/416x416.jpg?background=000000&cropX1=752&cropX2=3164&cropY1=5&cropY2=2416,,Viktor Vekselberg,Russia
3224,100,14.1 BUSD,Aliko,Dangote,61,Not Available,"Manufacturing  ==> cement, sugar, flour",Nigeria,https://specials-images.forbesimg.com/imageserve/5a7fd828a7ea43169013322e/416x416.jpg?background=000000&cropX1=240&cropX2=2897&cropY1=11&cropY2=2667,,Aliko Dangote,Nigeria
1322,101,14.1 BUSD,Harold,Hamm,72,Male,Energy  ==> oil & gas,United States,https://specials-images.forbesimg.com/imageserve/59d563d8a7ea436b47b371d7/416x416.jpg?background=000000&cropX1=1310&cropX2=2937&cropY1=960&cropY2=2589,,Harold Hamm,United States
2175,102,14.0 BUSD,Steve,Cohen,62,Male,Finance and Investments  ==> hedge funds,United States,https://specials-images.forbesimg.com/imageserve/5a8d946e4bbe6f2652f61ca6/416x416.jpg?background=000000&cropX1=743&cropX2=3320&cropY1=91&cropY2=2667,,Steve Cohen,United States
9653,103,14.0 BUSD,Dustin,Moskovitz,33,Male,Technology  ==> Facebook,United States,https://specials-images.forbesimg.com/imageserve/5a8d9076a7ea43169014020b/416x416.jpg?background=000000&cropX1=1208&cropX2=3374&cropY1=81&cropY2=2246,,Dustin Moskovitz,United States
1157,104,14.0 BUSD,Marcel,Telles,68,Male,Food and Beverage  ==> beer,Brazil,https://specials-images.forbesimg.com/imageserve/5a7b8dd54bbe6f2652f4f0fa/416x416.jpg?background=000000&cropX1=6&cropX2=1812&cropY1=862&cropY2=2667,,Marcel Herrmann Telles,Brazil
6712,105,13.6 BUSD,Reinhold,Wuerth,83,Male,Manufacturing  ==> fasteners,Germany,https://specials-images.forbesimg.com/imageserve/5a7e391a4bbe6f2652f528b8/416x416.jpg?background=000000&cropX1=562&cropX2=2916&cropY1=10&cropY2=2362,,Reinhold Wuerth,Germany
9816,106,13.4 BUSD,Charles,Ergen,65,Not Available,Media & Entertainment  ==> satellite TV,United States,https://specials-images.forbesimg.com/imageserve/59d55b4331358e542c035479/416x416.jpg?background=000000&cropX1=1400&cropX2=3175&cropY1=55&cropY2=1832,,Charles Ergen,United States
7758,107,13.4 BUSD,Eric,Schmidt,63,Not Available,Technology  ==> Google,United States,https://specials-images.forbesimg.com/imageserve/58c19b99a7ea431f321ad8d9/416x416.jpg?background=000000&cropX1=90&cropX2=631&cropY1=47&cropY2=588,,Eric Schmidt,United States
6780,108,13.0 BUSD,Philip,Anschutz,78,Male,Finance and Investments  ==> investments,United States,https://specials-images.forbesimg.com/imageserve/58c1d4a4a7ea431f321add5b/416x416.jpg?background=000000&cropX1=23&cropX2=732&cropY1=37&cropY2=746,,Philip Anschutz,United States
7707,109,13.0 BUSD,Jim,Kennedy,70,Male,Media & Entertainment  ==> media,United States,https://specials-images.forbesimg.com/imageserve/59d5622d31358e542c0354a1/416x416.jpg?background=000000&cropX1=4433&cropX2=5352&cropY1=2354&cropY2=3272,,Jim Kennedy,United States
3749,110,13.0 BUSD,Blair,Parry-okeden,68,Not Available,Media & Entertainment  ==> media,United States,https://specials-images.forbesimg.com/imageserve/59d5622d31358e542c0354a1/416x416.jpg?background=000000&cropX1=4433&cropX2=5352&cropY1=2354&cropY2=3272,,Blair Parry-Okeden,United States
4112,111,13.0 BUSD,Alain,Wertheimer,69,Not Available,Fashion & Retail  ==> Chanel,France,https://specials-images.forbesimg.com/imageserve/5a7de73f31358e4955ad0986/416x416.jpg?background=000000&cropX1=11&cropX2=1445&cropY1=0&cropY2=1434,,Alain Wertheimer,France
9985,112,13.0 BUSD,Gerard,Wertheimer,67,Male,Fashion & Retail  ==> Chanel,France,https://specials-images.forbesimg.com/imageserve/5a7df0a7a7ea431690131ba8/416x416.jpg?background=000000&cropX1=5&cropX2=2632&cropY1=235&cropY2=2861,,Gerard Wertheimer,France
9294,113,12.9 BUSD,Leonard,Lauder,81,Male,Fashion & Retail  ==> Estee Lauder,United States,https://specials-images.forbesimg.com/imageserve/59d57d2631358e542c035675/416x416.jpg?background=000000&cropX1=0&cropX2=3457&cropY1=258&cropY2=3713,,Leonard Lauder,United States
8963,114,12.9 BUSD,Heinz,Thiele,77,Male,Construction & Engineering  ==> brakes,Germany,https://specials-images.forbesimg.com/imageserve/56c7ceace4b062f6b59a2407/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=131&cropY2=874,,Heinz Hermann Thiele,Germany
6080,115,12.8 BUSD,Dilip,Shanghvi,62,Male,Healthcare  ==> pharmaceuticals,India,https://specials-images.forbesimg.com/imageserve/59cbfe1aa7ea434a34f46ad9/416x416.jpg?background=000000&cropX1=731&cropX2=3388&cropY1=11&cropY2=2667,,Dilip Shanghvi,India
3700,116,12.7 BUSD,Hasso,Plattner,74,Male,Technology  ==> software,Germany,https://specials-images.forbesimg.com/imageserve/5a7e164e31358e4955ad1051/416x416.jpg?background=000000&cropX1=11&cropX2=2667&cropY1=23&cropY2=2680,,Hasso Plattner,Germany
6361,117,12.6 BUSD,Stephen,Schwarzman,71,Male,Finance and Investments  ==> investments,USA,https://specials-images.forbesimg.com/imageserve/59d560a8a7ea436b47b37189/416x416.jpg?background=000000&cropX1=1295&cropX2=3190&cropY1=523&cropY2=2417,,Stephen Schwarzman,United States
1856,118,12.5 BUSD,Lei,Lei,48,Not Available,Technology  ==> smartphones,China,https://specials-images.forbesimg.com/imageserve/5a7cc5bda7ea4316901308f6/416x416.jpg?background=000000&cropX1=15&cropX2=2220&cropY1=44&cropY2=2248,,Lei Jun,China
8321,119,12.5 BUSD,Hans,Rausing,92,Male,Manufacturing  ==> packaging,Sweden,https://specials-images.forbesimg.com/imageserve/58a287e831358e1a35ab5409/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=73&cropY2=816,,Hans Rausing,Sweden
2072,120,12.5 BUSD,Alisher,Usmanov,64,Male,"Metals & Mining  ==> steel, telecom, investments",Russia,https://specials-images.forbesimg.com/imageserve/5a8090a631358e4955ad29b0/416x416.jpg?background=000000&cropX1=1520&cropX2=3943&cropY1=269&cropY2=2692,,Alisher Usmanov,Russia
6987,121,12.3 BUSD,Donald,Newhouse,88,Male,Media & Entertainment  ==> media,USA,https://specials-images.forbesimg.com/imageserve/5a8d9b9ca7ea431690140421/416x416.jpg?background=000000&cropX1=466&cropX2=2788&cropY1=140&cropY2=2464,,Donald Newhouse,United States
7135,122,12.2 BUSD,Peter,Woo,71,Not Available,Real Estate  ==> real estate,Hong Kong,https://specials-images.forbesimg.com/imageserve/5877bbb84bbe6f1f20eace2a/416x416.jpg?background=000000&cropX1=55&cropX2=652&cropY1=87&cropY2=685,,Peter Woo,Hong Kong
7821,123,12.1 BUSD,Luis,Sarmiento,85,Male,Finance and Investments  ==> banking,Colombia,https://specials-images.forbesimg.com/imageserve/5a7dcba04bbe6f2652f51b84/416x416.jpg?background=000000&cropX1=182&cropX2=1680&cropY1=87&cropY2=1584,,Luis Carlos Sarmiento,Colombia
3152,124,12.0 BUSD,Robin,Li,49,Male,Technology  ==> internet search,People's Republic of China,https://specials-images.forbesimg.com/imageserve/5a7ceb4f4bbe6f2652f5106b/416x416.jpg?background=000000&cropX1=2954&cropX2=5159&cropY1=238&cropY2=2442,,Robin Li,China
4657,125,12.0 BUSD,Carlos,Sicupira,70,Male,Food and Beverage  ==> beer,Brazil,https://specials-images.forbesimg.com/imageserve/5a8ddcfd4bbe6f2652f6287e/416x416.jpg?background=000000&cropX1=124&cropX2=661&cropY1=0&cropY2=537,,Carlos Alberto Sicupira,Brazil
9044,126,11.9 BUSD,Seo,Seo,60,Male,Healthcare  ==> biotech,South Korea,https://specials-images.forbesimg.com/imageserve/553925b5e4b0bacdbd748e16/416x416.jpg?background=000000&cropX1=61&cropX2=628&cropY1=87&cropY2=654,,Seo Jung-Jin,South Korea
6849,127,11.8 BUSD,Kumar,Birla,51,Male,Diversified  ==> commodities,India,https://specials-images.forbesimg.com/imageserve/56ca6247e4b062f6b59a2f96/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=280&cropY2=1024,,Kumar Birla,India
9404,128,11.8 BUSD,Alexander,Otto,50,Male,Real Estate  ==> real estate,Germany,https://specials-images.forbesimg.com/imageserve/5a7e04f431358e4955ad0c06/416x416.jpg?background=000000&cropX1=126&cropX2=900&cropY1=176&cropY2=950,,Alexander Otto,Germany
8782,129,11.8 BUSD,Stefano,Pessina,77,Not Available,Fashion & Retail  ==> drugstores,Italy,https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656,,Stefano Pessina,Italy
4712,130,11.7 BUSD,Udo,Tschira,0,Not Available,Technology  ==> software,Germany,https://specials-images.forbesimg.com/imageserve/5a7fa0904bbe6f2652f53414/416x416.jpg?background=000000&cropX1=954&cropX2=3605&cropY1=6&cropY2=2656,,Udo & Harald Tschira,Germany
8611,131,11.7 BUSD,Wang,Wang,50,Not Available,"Metals & Mining  ==> mining, copper products",People's Republic of China,https://specials-images.forbesimg.com/imageserve/cf65372d0041b89469dfc064d15d21ca/416x416.jpg?background=000000&cropX1=6&cropX2=595&cropY1=433&cropY2=1023,,Wang Wenyin,China
9486,132,11.6 BUSD,Andrew,Beal,65,Male,"Finance and Investments  ==> banks, real estate",United States,https://specials-images.forbesimg.com/imageserve/572275fc31358e1869e2bbb5/416x416.jpg?background=000000&cropX1=23&cropX2=651&cropY1=24&cropY2=652,,Andrew Beal,United States
7319,133,11.6 BUSD,Lee,Lee,88,Male,"Food and Beverage  ==> Oyster sauce, real estate",Hong Kong,https://specials-images.forbesimg.com/imageserve/56898008e4b0ffa7afe8a698/416x416.jpg?background=000000&cropX1=237&cropX2=535&cropY1=235&cropY2=533,,Lee Man Tat,Hong Kong
6737,134,11.5 BUSD,John,Menard,78,Male,Fashion & Retail  ==> home improvement stores,United States,https://specials-images.forbesimg.com/imageserve/59d57d8d31358e542c03569c/416x416.jpg?background=000000&cropX1=210&cropX2=2245&cropY1=360&cropY2=2394,,"John Menard, Jr.",United States
3487,135,11.3 BUSD,Xu,Xu,60,Male,"Food and Beverage  ==> snacks, beverages",China,https://specials-images.forbesimg.com/imageserve/5a05f0a14bbe6f37dda22921/416x416.jpg?background=000000&cropX1=9&cropX2=4009&cropY1=480&cropY2=4484,,Xu Shihui,China
5798,136,11.3 BUSD,Zhou,Zhou,47,Male,Technology  ==> security software,China,https://specials-images.forbesimg.com/imageserve/936450a91a016db56ea72c10985090a2/416x416.jpg?background=000000&cropX1=8&cropX2=733&cropY1=18&cropY2=743,,Zhou Hongyi,China
9186,137,11.2 BUSD,Gong,Gong,53,Male,Finance and Investments  ==> video surveillance,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a7e6a88a7ea43169013252c/416x416.jpg?background=000000&cropX1=1000&cropX2=4170&cropY1=0&cropY2=3167,,Gong Hongjia,Hong Kong
6775,138,11.0 BUSD,Michael,Otto,75,Not Available,"Fashion & Retail  ==> retail, real estate",Germany,https://specials-images.forbesimg.com/imageserve/5a7e2e6fa7ea431690132380/416x416.jpg?background=000000&cropX1=362&cropX2=3144&cropY1=8&cropY2=2792,,Michael Otto,Germany
3299,139,11.0 BUSD,David,Tepper,60,Not Available,Finance and Investments  ==> hedge funds,United States,https://specials-images.forbesimg.com/imageserve/5ac95a864bbe6f2310f1e063/416x416.jpg?background=000000&cropX1=407&cropX2=2023&cropY1=9&cropY2=1624,,David Tepper,United States
4838,140,10.8 BUSD,Roman,Abramovich,51,Male,"Diversified  ==> steel, investments",Russia,https://specials-images.forbesimg.com/imageserve/5a80b0cc4bbe6f2652f53f7a/416x416.jpg?background=000000&cropX1=0&cropX2=1368&cropY1=115&cropY2=1484,,Roman Abramovich,Russia
2672,141,10.8 BUSD,Liu,Liu,43,Not Available,Technology  ==> e-commerce,China,https://specials-images.forbesimg.com/imageserve/5a7cdab84bbe6f2652f50e19/416x416.jpg?background=000000&cropX1=294&cropX2=1518&cropY1=234&cropY2=1458,,Liu Qiangdong,China
5750,142,10.8 BUSD,Robert,Ng,0,Male,Real Estate  ==> real estate,Singapore,https://specials-images.forbesimg.com/imageserve/a9e3c27c6a67d9b561db2559f1c08ecd/416x416.jpg?background=000000&cropX1=93&cropX2=684&cropY1=2&cropY2=593,,Robert & Philip Ng,Singapore
4226,143,10.7 BUSD,Alberto,Bailleres gonzalez,86,Male,Metals & Mining  ==> mining,Mexico,https://specials-images.forbesimg.com/imageserve/56cbb0e5e4b062f6b59a430a/416x416.jpg?background=000000&cropX1=55&cropX2=1531&cropY1=3&cropY2=1480,,Alberto Bailleres Gonzalez,Mexico
9157,144,10.7 BUSD,Uday,Kotak,59,Not Available,Finance and Investments  ==> banking,India,https://specials-images.forbesimg.com/imageserve/59d3d4884bbe6f37dd9fe8da/416x416.jpg?background=000000&cropX1=589&cropX2=1817&cropY1=651&cropY2=1879,,Uday Kotak,India
5558,145,10.5 BUSD,Pierre,Omidyar,51,Male,Technology  ==> eBay,United States,https://specials-images.forbesimg.com/imageserve/59d57e6f4bbe6f37dda002ba/416x416.jpg?background=000000&cropX1=123&cropX2=1302&cropY1=83&cropY2=1263,,Pierre Omidyar,United States
5524,146,10.3 BUSD,Walter,Droege,65,Male,Service  ==> consulting,Germany,https://specials-images.forbesimg.com/imageserve/5a7e5bb64bbe6f2652f529e8/416x416.jpg?background=000000&cropX1=241&cropX2=1792&cropY1=107&cropY2=1659,,Walter P.J. Droege,Germany
7169,147,10.2 BUSD,Dietmar,Hopp,78,Male,Technology  ==> software,Germany,https://specials-images.forbesimg.com/imageserve/5a7e0f4f31358e4955ad0e71/416x416.jpg?background=000000&cropX1=792&cropX2=2556&cropY1=9&cropY2=1772,,Dietmar Hopp,Germany
2173,148,10.1 BUSD,Graeme,Hart,63,Not Available,Finance and Investments  ==> investments,New Zealand,https://specials-images.forbesimg.com/imageserve/5a7fd7a4a7ea431690133227/416x416.jpg?background=000000&cropX1=846&cropX2=3184&cropY1=0&cropY2=2336,,Graeme Hart,New Zealand
7511,149,10.1 BUSD,Eduardo,Saverin,35,Male,Technology  ==> Facebook,Brazil,https://specials-images.forbesimg.com/imageserve/5a7b7de3a7ea43169012ee98/416x416.jpg?background=000000&cropX1=15&cropX2=2537&cropY1=10&cropY2=2534,,Eduardo Saverin,Brazil
2159,150,10.1 BUSD,Yan,Yan,45,Male,Real Estate  ==> real estate,China,https://specials-images.forbesimg.com/imageserve/5a7d188a31358e4955acfd79/416x416.jpg?background=000000&cropX1=295&cropX2=1493&cropY1=40&cropY2=1239,,Yan Zhi,China
